total_lines,num_functions,num_classes,num_imports,avg_func_length,max_func_length,avg_complexity,max_complexity,high_complexity_fns,maintainability,lines_per_function,num_nodes,num_edges,avg_degree,max_degree,graph_density,avg_shortest_path,clustering_coeff,deep_nesting_count,is_buggy,source,path
1049,44,3,26,19.25,123,4.09,19,2,26.81,23.84090909090909,47,43,1.83,6,0.0199,3.519,0.074,0,1,pytest,src/_pytest/pathlib.py
1734,70,5,22,21.057142857142857,86,3.66,17,1,0.0,24.771428571428572,76,66,1.737,21,0.0116,3.233,0.109,0,1,pytest,testing/test_pathlib.py
611,41,11,15,8.463414634146341,39,2.48,9,0,38.51,14.902439024390244,40,61,3.05,11,0.0391,3.173,0.153,2,1,pytest,src/_pytest/mark/structures.py
1229,59,8,10,16.084745762711865,38,2.37,7,0,18.7,20.83050847457627,68,38,1.118,14,0.0083,3.102,0.04,0,1,pytest,testing/test_mark.py
302,1,0,9,31.0,31,1.0,1,0,74.11,302.0,2,0,0.0,0,0.0,0.0,0.0,0,1,pytest,doc/en/conf.py
1212,52,3,32,17.98076923076923,119,4.26,28,5,9.82,23.307692307692307,55,93,3.382,24,0.0313,3.066,0.274,3,1,pytest,src/_pytest/assertion/rewrite.py
347,15,2,13,14.133333333333333,65,3.29,10,0,57.11,23.133333333333333,18,6,0.667,2,0.0196,1.333,0.0,0,1,pytest,src/_pytest/compat.py
1971,99,11,30,15.373737373737374,72,3.22,17,4,0.32,19.90909090909091,89,139,3.124,24,0.0177,3.39,0.162,4,1,pytest,src/_pytest/fixtures.py
653,76,13,11,6.2894736842105265,30,2.63,11,1,16.9,8.592105263157896,75,70,1.867,22,0.0126,3.34,0.0,0,1,pytest,testing/code/test_source.py
4940,195,21,15,22.933333333333334,76,1.69,9,0,0.0,25.333333333333332,209,187,1.789,35,0.0043,3.601,0.0,0,1,pytest,testing/python/fixtures.py
2360,184,23,29,11.581521739130435,198,2.82,31,1,0.0,12.826086956521738,164,190,2.317,36,0.0071,3.639,0.031,0,1,pytest,testing/test_assertrewrite.py
1898,90,14,17,17.933333333333334,72,3.32,17,4,0.0,21.08888888888889,103,90,1.748,13,0.0086,3.551,0.07,0,1,pytest,testing/test_collection.py
196,22,4,8,6.909090909090909,23,2.86,7,0,48.47,8.909090909090908,27,18,1.333,6,0.0256,2.928,0.0,0,1,pytest,testing/test_compat.py
1984,87,8,43,17.666666666666668,68,3.74,17,5,0.0,22.804597701149426,93,169,3.634,45,0.0198,2.973,0.326,2,1,pytest,src/_pytest/config/__init__.py
3070,151,23,16,16.410596026490065,88,1.95,16,4,0.0,20.33112582781457,170,157,1.847,26,0.0055,3.468,0.074,0,1,pytest,testing/test_terminal.py
641,34,5,23,14.029411764705882,62,3.68,12,3,31.46,18.852941176470587,33,55,3.333,12,0.0521,2.563,0.242,0,0,pytest,src/_pytest/cacheprovider.py
19,3,1,2,1.0,1,1.75,3,0,85.51,6.333333333333333,4,3,1.5,3,0.25,1.5,0.0,0,0,pytest,testing/example_scripts/fixtures/fill_fixtures/test_extend_fixture_module_class.py
15,0,0,1,0.0,0,0.0,0,0,100.0,15.0,1,0,0.0,0,0.0,0.0,0.0,0,0,pytest,bench/xunit.py
351,12,1,13,23.833333333333332,97,8.56,23,3,46.0,29.25,14,15,2.143,6,0.0824,2.527,0.083,0,0,pytest,src/_pytest/config/findpaths.py
10,0,0,2,0.0,0,0.0,0,0,79.74,10.0,1,0,0.0,0,0.0,0.0,0.0,0,0,pytest,src/pytest/__main__.py
120,6,2,7,10.0,30,2.62,7,0,67.6,20.0,8,9,2.25,4,0.1607,2.286,0.375,0,0,pytest,src/_pytest/_py/error.py
14,2,1,2,1.0,1,2.0,3,0,94.58,7.0,4,3,1.5,3,0.25,1.5,0.0,0,0,pytest,testing/example_scripts/fixtures/fill_fixtures/test_funcarg_lookup_classlevel.py
181,3,1,6,38.333333333333336,86,3.5,6,0,63.18,60.333333333333336,5,3,1.2,2,0.15,1.333,0.0,0,0,pytest,scripts/prepare-release-pr.py
2407,187,23,29,11.62566844919786,198,2.79,31,1,0.0,12.871657754010695,167,193,2.311,37,0.007,3.639,0.03,0,0,pytest,testing/test_assertrewrite.py
31,1,0,4,7.0,7,4.0,4,0,92.25,31.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pytest,src/_pytest/terminalprogress.py
9,1,0,2,1.0,1,1.0,1,0,100.0,9.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pytest,testing/example_scripts/warnings/test_group_warnings_by_message_summary/test_2.py
431,17,1,16,20.0,70,3.39,8,0,52.25,25.352941176470587,17,25,2.941,13,0.0919,2.213,0.603,2,0,pytest,src/_pytest/monkeypatch.py
19,3,1,2,1.0,1,2.0,3,0,87.46,6.333333333333333,5,2,0.8,2,0.1,1.333,0.0,0,0,pytest,testing/example_scripts/fixtures/fill_fixtures/test_funcarg_lookup_modulelevel.py
1636,96,7,16,14.166666666666666,80,2.09,6,0,9.41,17.041666666666668,104,88,1.692,37,0.0082,3.178,0.043,0,0,pytest,testing/acceptance_test.py
12,1,0,3,1.0,1,1.0,1,0,100.0,12.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pytest,testing/plugins_integration/pytest_anyio_integration.py
28,6,1,2,2.0,4,1.4,2,0,77.26,4.666666666666667,7,7,2.0,5,0.1667,1.81,0.0,0,0,pytest,testing/example_scripts/unittest/test_unittest_asyncio.py
32,6,2,2,1.0,1,1.75,3,0,63.12,5.333333333333333,7,6,1.714,3,0.1429,1.4,0.0,0,0,pytest,doc/en/example/fixtures/test_fixtures_request_different_scope.py
18,1,0,3,6.0,6,4.0,4,0,74.64,18.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pytest,doc/en/example/assertion/global_testmodule_config/conftest.py
117,8,2,2,3.75,7,1.3,2,0,80.6,14.625,11,10,1.818,9,0.0909,1.964,0.0,0,0,pytest,src/_pytest/stash.py
484,30,6,12,13.366666666666667,31,3.17,7,0,27.06,16.133333333333333,36,36,2.0,12,0.0286,3.042,0.0,0,0,pytest,testing/test_pluginmanager.py
252,21,2,10,10.333333333333334,52,1.9,8,0,61.37,12.0,24,20,1.667,9,0.0362,2.692,0.263,0,0,pytest,testing/conftest.py
103,3,0,4,28.0,34,2.33,4,0,74.87,34.333333333333336,4,2,1.0,2,0.1667,1.333,0.0,0,0,pytest,testing/test_collect_imported_tests.py
131,8,1,5,12.75,35,2.43,6,0,56.12,16.375,10,3,0.6,3,0.0333,1.5,0.0,0,0,pytest,testing/test_python_path.py
34,6,2,2,1.0,1,1.75,3,0,63.39,5.666666666666667,8,4,1.0,2,0.0714,1.333,0.0,0,0,pytest,doc/en/example/fixtures/test_fixtures_order_autouse_multiple_scopes.py
433,35,8,12,10.314285714285715,41,1.77,9,0,43.53,12.371428571428572,43,52,2.419,29,0.0288,2.515,0.0,0,0,pytest,testing/python/raises.py
7,1,0,1,1.0,1,1.0,1,0,100.0,7.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pytest,testing/example_scripts/collect/package_init_given_as_arg/pkg/test_foo.py
7,1,0,1,1.0,1,1.0,1,0,100.0,7.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pytest,testing/example_scripts/config/collect_pytest_prefix/test_foo.py
322,13,0,5,21.0,31,1.85,2,0,47.97,24.76923076923077,14,0,0.0,0,0.0,0.0,0.0,0,0,pytest,testing/test_setuponly.py
1763,105,5,29,14.114285714285714,151,3.98,22,5,0.0,16.79047619047619,104,236,4.538,75,0.022,2.493,0.356,0,0,pytest,src/_pytest/terminal.py
2799,109,15,18,22.357798165137616,243,2.98,17,4,0.0,25.678899082568808,123,104,1.691,14,0.0069,3.584,0.059,0,0,pytest,testing/test_collection.py
368,20,2,11,13.4,74,3.1,14,1,55.64,18.4,17,19,2.235,11,0.0699,2.419,0.075,0,0,pytest,src/_pytest/recwarn.py
343,29,1,13,8.89655172413793,55,3.27,9,0,28.57,11.827586206896552,31,28,1.806,28,0.0301,1.931,0.0,0,0,pytest,testing/test_parseopt.py
19,3,0,2,1.0,1,1.0,1,0,100.0,6.333333333333333,4,0,0.0,0,0.0,0.0,0.0,0,0,pytest,testing/example_scripts/fixtures/fill_fixtures/test_funcarg_basic.py
48,7,1,1,1.2857142857142858,2,1.88,3,0,83.72,6.857142857142857,9,6,1.333,6,0.0833,1.714,0.0,0,0,pytest,doc/en/example/assertion/test_setup_flow_example.py
11,2,0,1,1.0,1,2.0,2,0,99.72,5.5,3,0,0.0,0,0.0,0.0,0.0,0,0,pytest,testing/freeze/tests/test_trivial.py
17,1,1,2,9.0,9,2.0,2,0,70.69,17.0,3,2,1.333,2,0.3333,1.333,0.0,0,0,pytest,testing/example_scripts/dataclasses/test_compare_dataclasses_verbose.py
229,18,1,10,8.722222222222221,47,3.26,12,1,46.49,12.722222222222221,17,22,2.588,17,0.0809,2.243,0.158,1,0,pytest,src/_pytest/_code/source.py
7,1,0,1,1.0,1,1.0,1,0,100.0,7.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pytest,testing/example_scripts/collect/package_infinite_recursion/conftest.py
466,28,5,8,14.928571428571429,37,2.79,16,1,38.45,16.642857142857142,31,23,1.484,10,0.0247,2.96,0.0,0,0,pytest,testing/python/integration.py
10,1,0,2,3.0,3,1.0,1,0,100.0,10.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pytest,testing/examples/test_issue519.py
11,1,0,2,2.0,2,1.0,1,0,100.0,11.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pytest,testing/example_scripts/fixtures/fill_fixtures/test_conftest_funcargs_only_available_in_subdir/sub1/conftest.py
7,1,0,1,1.0,1,1.0,1,0,100.0,7.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pytest,testing/example_scripts/issue88_initial_file_multinodes/test_hello.py
25,4,0,3,1.0,1,1.0,1,0,100.0,6.25,5,3,1.2,3,0.15,1.5,0.0,0,0,pytest,testing/example_scripts/warnings/test_group_warnings_by_message_summary/test_1.py
3075,168,33,22,14.404761904761905,88,2.96,11,1,0.0,18.303571428571427,185,186,2.011,38,0.0055,3.44,0.029,0,0,pytest,testing/test_config.py
1655,79,7,9,17.70886075949367,69,1.66,7,0,21.09,20.949367088607595,87,89,2.046,44,0.0119,3.126,0.116,0,0,pytest,testing/test_doctest.py
405,23,4,19,16.52173913043478,89,3.11,9,0,41.54,17.608695652173914,28,39,2.786,8,0.0516,2.804,0.112,0,0,pytest,src/_pytest/debugging.py
10,1,0,2,1.0,1,1.0,1,0,100.0,10.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pytest,testing/example_scripts/fixtures/fill_fixtures/test_extend_fixture_conftest_conftest/conftest.py
16,0,0,4,0.0,0,0.0,0,0,100.0,16.0,1,0,0.0,0,0.0,0.0,0.0,0,0,pytest,src/py.py
27,4,1,3,1.25,2,1.4,2,0,83.56,6.75,6,5,1.667,5,0.1667,1.667,0.0,0,0,pytest,testing/example_scripts/unittest/test_unittest_asynctest.py
99,5,0,8,13.8,27,4.0,8,0,59.75,19.8,6,2,0.667,2,0.0667,1.333,0.0,0,0,pytest,src/_pytest/setuponly.py
12,1,0,3,1.0,1,1.0,1,0,100.0,12.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pytest,testing/plugins_integration/pytest_asyncio_integration.py
17,1,1,2,9.0,9,2.0,2,0,70.69,17.0,3,2,1.333,2,0.3333,1.333,0.0,0,0,pytest,testing/example_scripts/dataclasses/test_compare_dataclasses_field_comparison_off.py
284,58,15,6,2.896551724137931,11,1.83,3,0,24.86,4.896551724137931,63,70,2.222,18,0.0179,3.464,0.0,1,0,pytest,doc/en/example/assertion/failure_demo.py
153,7,1,15,13.285714285714286,37,2.12,8,0,59.48,21.857142857142858,9,6,1.333,4,0.0833,1.6,0.0,0,0,pytest,src/_pytest/threadexception.py
7,1,0,1,1.0,1,1.0,1,0,100.0,7.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pytest,testing/example_scripts/fixtures/fill_fixtures/test_conftest_funcargs_only_available_in_subdir/sub2/test_in_sub2.py
7,1,0,1,1.0,1,1.0,1,0,100.0,7.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pytest,testing/example_scripts/collect/package_infinite_recursion/tests/test_basic.py
90,4,0,6,13.25,21,4.25,6,0,64.98,22.5,5,3,1.2,2,0.15,1.667,0.0,0,0,pytest,extra/get_issues.py
22,3,0,4,1.6666666666666667,3,1.0,1,0,100.0,7.333333333333333,4,2,1.0,2,0.1667,1.333,0.0,0,0,pytest,testing/plugins_integration/pytest_twisted_integration.py
330,21,2,14,9.571428571428571,65,2.64,12,1,56.39,15.714285714285714,24,10,0.833,4,0.0181,1.867,0.0,0,0,pytest,src/_pytest/compat.py
700,42,12,17,9.261904761904763,50,2.5,9,0,37.48,16.666666666666668,41,62,3.024,12,0.0378,3.159,0.149,2,0,pytest,src/_pytest/mark/structures.py
859,59,8,12,11.728813559322035,52,3.07,10,0,16.08,14.559322033898304,65,39,1.2,8,0.0094,2.976,0.061,0,0,pytest,testing/test_pytester.py
173,3,15,6,8.333333333333334,22,1.17,2,0,100.0,57.666666666666664,19,17,1.789,15,0.0497,2.085,0.0,0,0,pytest,src/_pytest/warning_types.py
373,15,1,9,20.133333333333333,47,3.0,11,1,41.46,24.866666666666667,17,9,1.059,9,0.0331,1.8,0.0,0,0,pytest,testing/test_main.py
396,12,1,6,26.75,34,2.0,2,0,52.93,33.0,14,1,0.143,1,0.0055,1.0,0.0,0,0,pytest,testing/test_unraisableexception.py
17,2,1,2,1.0,1,2.33,3,0,100.0,8.5,4,2,1.0,2,0.1667,1.333,0.0,0,0,pytest,testing/example_scripts/unittest/test_setup_skip_module.py
230,8,1,13,16.5,56,3.12,13,1,54.32,28.75,10,7,1.4,5,0.0778,1.905,0.0,0,0,pytest,scripts/update-plugin-list.py
1263,53,11,19,14.60377358490566,66,2.91,15,2,24.74,23.830188679245282,59,71,2.407,16,0.0207,3.245,0.063,4,1,tornado,tornado/httputil.py
1235,53,11,19,14.150943396226415,66,2.84,15,2,25.6,23.30188679245283,59,71,2.407,16,0.0207,3.245,0.063,4,1,tornado,tornado/httputil.py
654,53,8,12,9.30188679245283,41,1.43,5,0,41.82,12.339622641509434,62,78,2.516,13,0.0206,3.401,0.135,0,1,tornado,tornado/test/httputil_test.py
718,37,13,8,10.162162162162161,38,2.64,9,0,43.35,19.405405405405407,30,62,4.133,13,0.0713,2.428,0.089,0,1,tornado,tornado/routing.py
3697,186,19,31,14.811827956989248,81,3.0,27,6,0.0,19.876344086021504,161,387,4.807,77,0.015,2.897,0.373,5,1,tornado,tornado/web.py
99,8,1,6,12.0,43,2.0,4,0,64.11,12.375,10,12,2.4,4,0.1333,2.444,0.4,0,1,tornado,demos/webspider/webspider.py
687,42,6,14,9.904761904761905,62,2.38,11,1,42.39,16.357142857142858,43,70,3.256,16,0.0388,2.587,0.156,0,1,tornado,tornado/platform/asyncio.py
192,2,1,7,15.0,16,2.33,3,0,71.52,96.0,4,3,1.5,3,0.25,1.5,0.0,0,1,tornado,setup.py
841,96,38,16,5.166666666666667,54,1.47,4,0,22.28,8.760416666666666,98,165,3.367,37,0.0174,2.774,0.03,0,1,tornado,tornado/test/websocket_test.py
1657,97,13,22,12.690721649484535,81,2.61,23,4,6.15,17.082474226804123,70,193,5.514,27,0.04,2.476,0.3,0,1,tornado,tornado/websocket.py
743,37,4,10,12.621621621621621,90,2.98,13,2,39.07,20.08108108108108,33,70,4.242,21,0.0663,2.286,0.286,0,1,tornado,tornado/options.py
340,6,1,9,39.166666666666664,78,6.86,11,1,59.95,56.666666666666664,8,7,1.75,4,0.125,2.286,0.0,0,1,tornado,tornado/log.py
1675,72,8,18,18.23611111111111,74,3.76,17,6,2.29,23.26388888888889,56,177,6.321,37,0.0575,2.255,0.302,0,1,tornado,tornado/iostream.py
841,36,6,10,19.444444444444443,120,4.9,32,3,19.84,23.36111111111111,36,83,4.611,24,0.0659,2.232,0.346,0,1,tornado,tornado/http1connection.py
1667,72,8,18,18.125,74,3.74,17,6,2.67,23.15277777777778,56,177,6.321,37,0.0575,2.255,0.302,0,1,tornado,tornado/iostream.py
618,23,6,11,18.217391304347824,131,3.26,27,1,45.35,26.869565217391305,22,25,2.273,6,0.0541,2.305,0.065,0,1,tornado,tornado/netutil.py
789,29,6,14,16.724137931034484,189,2.52,9,0,44.99,27.20689655172414,27,38,2.815,10,0.0541,2.68,0.199,0,1,tornado,tornado/httpclient.py
1663,98,13,22,12.591836734693878,81,2.59,23,4,6.17,16.96938775510204,71,195,5.493,27,0.0392,2.477,0.309,0,1,tornado,tornado/websocket.py
1662,72,8,19,18.0,74,3.73,17,6,2.7,23.083333333333332,56,177,6.321,37,0.0575,2.255,0.302,0,1,tornado,tornado/iostream.py
1632,72,8,19,17.583333333333332,74,3.64,17,5,3.74,22.666666666666668,56,175,6.25,37,0.0568,2.26,0.301,0,1,tornado,tornado/iostream.py
3599,186,19,30,14.35483870967742,81,2.97,27,6,0.0,19.349462365591396,161,386,4.795,77,0.015,2.9,0.372,5,1,tornado,tornado/web.py
1145,53,9,19,13.433962264150944,55,2.9,15,3,26.35,21.60377358490566,56,60,2.143,16,0.0195,3.355,0.057,4,1,tornado,tornado/httputil.py
565,20,3,10,21.95,98,4.39,25,2,41.63,28.25,17,28,3.294,10,0.1029,2.167,0.221,0,1,tornado,tornado/locale.py
830,36,6,10,19.083333333333332,120,4.81,33,3,20.6,23.055555555555557,36,83,4.611,24,0.0659,2.232,0.346,0,1,tornado,tornado/http1connection.py
3127,376,143,29,6.23404255319149,57,1.44,10,0,0.0,8.316489361702128,351,581,3.311,117,0.0047,3.213,0.179,0,1,tornado,tornado/test/web_test.py
3097,374,143,29,6.197860962566845,57,1.43,10,0,0.0,8.280748663101605,349,574,3.289,117,0.0047,3.215,0.176,0,1,tornado,tornado/test/web_test.py
3583,186,19,30,14.295698924731182,73,2.95,24,6,0.0,19.263440860215052,161,386,4.795,77,0.015,2.9,0.372,5,1,tornado,tornado/web.py
111,4,0,9,15.0,26,3.0,5,0,66.73,27.75,5,0,0.0,0,0.0,0.0,0.0,0,0,tornado,demos/file_upload/file_uploader.py
127,6,1,11,12.833333333333334,27,1.6,4,0,74.64,21.166666666666668,8,3,0.75,2,0.0536,1.667,0.0,0,0,tornado,tornado/test/util.py
344,6,1,9,39.833333333333336,78,7.14,11,1,59.49,57.333333333333336,8,7,1.75,4,0.125,2.286,0.0,0,0,tornado,tornado/log.py
1730,100,13,25,12.83,93,2.58,23,4,5.78,17.3,73,196,5.37,28,0.0373,2.538,0.301,0,0,tornado,tornado/websocket.py
54,5,0,3,2.6,7,1.4,2,0,81.47,10.8,6,1,0.333,1,0.0333,1.0,0.0,0,0,tornado,maint/benchmark/gen_benchmark.py
890,39,6,10,18.82051282051282,120,4.71,32,4,19.02,22.82051282051282,39,88,4.513,24,0.0594,2.337,0.283,0,0,tornado,tornado/http1connection.py
9,0,0,2,0.0,0,0.0,0,0,100.0,9.0,1,0,0.0,0,0.0,0.0,0.0,0,0,tornado,maint/scripts/run_fixers.py
321,22,12,10,9.454545454545455,42,2.18,6,0,51.85,14.590909090909092,26,52,4.0,13,0.08,2.255,0.147,0,0,tornado,demos/blog/blog.py
600,19,2,14,26.894736842105264,220,6.32,52,1,33.2,31.57894736842105,22,32,2.909,17,0.0693,2.042,0.465,0,0,tornado,tornado/curl_httpclient.py
536,48,6,7,8.458333333333334,22,1.37,3,0,43.65,11.166666666666666,45,61,2.711,15,0.0308,3.158,0.109,0,0,tornado,tornado/test/locks_test.py
1536,158,41,29,7.170886075949367,47,1.33,4,0,11.43,9.721518987341772,142,279,3.93,38,0.0139,3.167,0.13,0,0,tornado,tornado/test/httpserver_test.py
990,106,41,21,6.037735849056604,54,1.5,4,0,20.22,9.339622641509434,107,180,3.364,38,0.0159,2.812,0.035,0,0,tornado,tornado/test/websocket_test.py
432,36,7,7,8.777777777777779,22,1.61,3,0,49.69,12.0,42,42,2.0,11,0.0244,3.363,0.0,0,0,tornado,tornado/test/queues_test.py
69,3,1,5,6.0,7,1.25,2,0,100.0,23.0,5,4,1.6,4,0.2,1.6,0.0,0,0,tornado,tornado/test/import_test.py
65,3,0,7,13.0,21,1.0,1,0,100.0,21.666666666666668,4,0,0.0,0,0.0,0.0,0.0,0,0,tornado,tornado/platform/twisted.py
374,37,16,9,6.8108108108108105,31,1.56,6,0,56.44,10.108108108108109,48,73,3.042,16,0.0324,2.974,0.146,0,0,tornado,tornado/test/util_test.py
958,90,23,25,8.511111111111111,35,1.56,6,0,30.18,10.644444444444444,102,116,2.275,42,0.0113,3.05,0.021,0,0,tornado,tornado/test/httpclient_test.py
74,4,1,4,4.75,14,1.8,3,0,85.91,18.5,6,4,1.333,3,0.1333,1.5,0.0,0,0,tornado,maint/benchmark/benchmark.py
19,0,0,2,0.0,0,0.0,0,0,73.04,19.0,1,0,0.0,0,0.0,0.0,0.0,0,0,tornado,maint/test/cython/setup.py
11,0,0,1,0.0,0,0.0,0,0,100.0,11.0,1,0,0.0,0,0.0,0.0,0.0,0,0,tornado,tornado/test/__main__.py
264,33,8,10,5.0606060606060606,37,1.5,11,1,44.23,8.0,37,62,3.351,24,0.0465,2.451,0.527,0,0,tornado,maint/test/redbot/red_test.py
41,2,1,6,8.5,12,4.0,6,0,67.49,20.5,4,3,1.5,3,0.25,1.5,0.0,0,0,tornado,demos/tcpecho/server.py
671,24,7,12,19.208333333333332,131,3.41,27,2,43.64,27.958333333333332,23,27,2.348,7,0.0534,2.308,0.062,0,0,tornado,tornado/netutil.py
160,11,3,8,10.818181818181818,55,1.5,2,0,52.83,14.545454545454545,15,16,2.133,7,0.0762,2.705,0.184,0,0,tornado,tornado/test/locale_test.py
588,20,3,11,23.15,104,4.35,26,2,41.66,29.4,17,28,3.294,10,0.1029,2.167,0.221,0,0,tornado,tornado/locale.py
232,28,12,11,5.214285714285714,16,1.56,3,0,54.57,8.285714285714286,28,45,3.214,9,0.0595,2.677,0.064,0,0,tornado,tornado/test/concurrent_test.py
211,17,11,13,5.647058823529412,17,1.82,4,0,54.1,12.411764705882353,22,27,2.455,11,0.0584,2.581,0.0,0,0,tornado,tornado/test/netutil_test.py
351,8,0,16,25.375,98,5.5,17,1,54.83,43.875,9,5,1.111,2,0.0694,1.667,0.0,0,0,tornado,tornado/autoreload.py
754,48,7,15,10.6875,66,2.43,11,1,39.31,15.708333333333334,44,81,3.682,15,0.0428,2.661,0.115,0,0,tornado,tornado/platform/asyncio.py
136,0,0,4,0.0,0,0.0,0,0,84.2,136.0,1,0,0.0,0,0.0,0.0,0.0,0,0,tornado,setup.py
40,2,1,3,3.0,5,1.33,2,0,94.84,20.0,4,2,1.0,2,0.1667,1.333,0.0,0,0,tornado,demos/helloworld/helloworld.py
793,29,6,14,16.862068965517242,193,2.52,9,0,45.1,27.344827586206897,27,38,2.815,10,0.0541,2.68,0.199,0,0,tornado,tornado/httpclient.py
332,16,2,12,14.625,74,3.28,10,0,55.12,20.75,18,35,3.889,14,0.1144,1.889,0.559,0,0,tornado,tornado/tcpclient.py
231,13,5,12,15.076923076923077,41,1.91,5,0,58.74,17.76923076923077,15,23,3.067,6,0.1095,2.629,0.311,0,0,tornado,tornado/test/tcpserver_test.py
48,2,0,5,13.5,22,3.5,6,0,50.63,24.0,3,0,0.0,0,0.0,0.0,0.0,0,0,tornado,maint/test/websocket/client.py
1618,71,8,18,17.830985915492956,74,3.65,17,6,4.5,22.788732394366196,55,175,6.364,37,0.0589,2.232,0.29,0,0,tornado,tornado/iostream.py
234,22,3,14,6.545454545454546,18,1.52,3,0,57.32,10.636363636363637,25,39,3.12,10,0.065,2.933,0.516,0,0,tornado,tornado/test/log_test.py
8,1,0,1,2.0,2,1.0,1,0,100.0,8.0,2,0,0.0,0,0.0,0.0,0.0,0,0,tornado,maint/test/cython/pythonmodule.py
114,7,6,4,8.0,18,2.08,3,0,70.25,16.285714285714285,12,14,2.333,6,0.1061,2.318,0.0,0,0,tornado,demos/facebook/facebook.py
609,55,25,9,7.381818181818182,66,2.19,10,0,28.1,11.072727272727272,53,82,3.094,25,0.0298,2.612,0.05,0,0,tornado,tornado/test/auth_test.py
1422,104,18,25,11.14423076923077,47,1.51,4,0,19.64,13.673076923076923,101,184,3.644,35,0.0182,3.16,0.474,0,0,tornado,tornado/test/iostream_test.py
20,1,1,2,2.0,2,1.5,2,0,75.29,20.0,3,2,1.333,2,0.3333,1.333,0.0,0,0,tornado,maint/scripts/custom_fixers/fix_unicode_literal.py
391,9,1,11,27.77777777777778,50,3.5,10,0,59.28,43.44444444444444,11,15,2.727,10,0.1364,1.727,0.592,0,0,tornado,tornado/tcpserver.py
867,40,4,24,17.6,104,2.7,10,0,38.36,21.675,37,59,3.189,11,0.0443,2.929,0.323,0,0,tornado,tornado/testing.py
65,1,0,8,30.0,30,7.0,7,0,75.53,65.0,2,0,0.0,0,0.0,0.0,0.0,0,0,tornado,maint/scripts/test_resolvers.py
81,0,0,0,0.0,0,0.0,0,0,100.0,81.0,1,0,0.0,0,0.0,0.0,0.0,0,0,tornado,tornado/_locale_data.py
987,55,4,21,12.381818181818181,85,1.81,8,0,33.04,17.945454545454545,52,91,3.5,38,0.0343,2.473,0.388,0,0,tornado,tornado/ioloop.py
100,9,3,6,3.888888888888889,9,1.5,3,0,77.81,11.11111111111111,13,14,2.154,7,0.0897,2.564,0.212,0,0,tornado,demos/websocket/chatdemo.py
218,18,7,12,11.277777777777779,36,1.6,6,0,63.48,12.11111111111111,20,33,3.3,8,0.0868,2.668,0.169,2,0,tornado,tornado/test/circlerefs_test.py
72,2,0,4,4.0,7,1.5,2,0,74.56,36.0,3,0,0.0,0,0.0,0.0,0.0,0,0,tornado,maint/benchmark/template_benchmark.py
131,8,4,5,8.125,15,2.58,5,0,72.68,16.375,12,13,2.167,4,0.0985,2.255,0.0,0,0,tornado,demos/chat/chatdemo.py
60,6,2,4,3.3333333333333335,9,1.75,4,0,79.3,10.0,9,7,1.556,4,0.0972,2.19,0.0,0,0,tornado,demos/file_upload/file_receiver.py
1124,149,14,17,6.516778523489933,50,1.4,10,0,18.45,7.543624161073826,115,171,2.974,30,0.013,3.475,0.192,0,0,tornado,tornado/test/gen_test.py
729,37,13,8,10.162162162162161,38,2.64,9,0,43.73,19.7027027027027,30,62,4.133,13,0.0713,2.428,0.089,0,0,tornado,tornado/routing.py
3002,122,177,14,22.83606557377049,147,1.92,7,0,0.0,24.60655737704918,150,220,2.933,40,0.0098,3.181,0.044,0,1,sqlalchemy,test/orm/declarative/test_dc_transforms.py
3019,122,177,15,22.83606557377049,147,1.92,7,0,0.0,24.74590163934426,150,220,2.933,40,0.0098,3.181,0.044,0,1,sqlalchemy,test/orm/declarative/test_dc_transforms_future_anno_sync.py
163,10,0,4,9.6,24,2.6,6,0,57.37,16.3,11,2,0.364,2,0.0182,1.333,0.0,0,1,sqlalchemy,lib/sqlalchemy/dialects/mssql/provision.py
114,6,0,3,12.5,36,2.33,7,0,68.84,19.0,7,1,0.286,1,0.0238,1.0,0.0,0,1,sqlalchemy,lib/sqlalchemy/dialects/mysql/provision.py
365,12,8,6,14.083333333333334,33,2.57,7,0,59.93,30.416666666666668,19,24,2.526,8,0.0702,2.556,0.04,0,1,sqlalchemy,lib/sqlalchemy/dialects/oracle/vector.py
443,44,4,8,6.045454545454546,72,1.59,8,0,52.32,10.068181818181818,39,57,2.923,15,0.0385,3.13,0.344,0,1,sqlalchemy,lib/sqlalchemy/testing/config.py
789,53,1,15,10.622641509433961,178,2.35,23,3,31.58,14.88679245283019,55,24,0.873,8,0.0081,1.778,0.0,0,1,sqlalchemy,lib/sqlalchemy/testing/plugin/plugin_base.py
